,idx,class,conversation
241,241,직장 내 괴롭힘 대화,"미스리, 아침에 모닝 커피 한 잔
저는 커피를 만드는 개인 비서가 아닙니다.
당신이 커피를 만들 때 제 커피를 만드는 것이 그렇게 어려운가요? 당신이 만든 커피가 맛있기 때문입니다.
매니저, 믹스 커피와 물만 더하세요.
아, 미스리, 저는 어렸을 때 상사가 하라고 하면 죽는 척을 했는데 요즘 신입사원들은 왜 이렇게 행동할까요?
저는 매니저의 개인 비서가 아닙니다. 저는 회사 직원입니다. 저는 매니저의 개인 직원이 아닙니다.
저는 아침에 커피 한 잔을 들고 있는 사람을 본 적이 없습니다.
이제부터 직접 만들어 보세요. 그렇지 않으면 회사 게시판에 게시하겠습니다. 매니저나 이사들이 보면 뭐라고 할까요?
알겠습니다. 제가 직접 만들겠습니다. 죄송합니다."
242,242,갈취 대화,"야 친구야, 얼마나 있어?
난 없어.
거짓말하지 마. 날 찾으면 죽을 거야.
정말 없어.
언니들은 집에 가는데, 난 돈이 없어.
정말 없어.
많이 필요 없어, 조금만 줘.
미안해. 정말 없어.
잘 생각해. 돈 있어? 내가 좋은 말 하면 줘.
정말 정말 없어."
243,243,협박 대화,"이번에는 뇌물 받은 거 알아.
그럼 뭐 할 거야?
여기 원고랑 인출 내역이 있어.
뭐 할 거야?
이번에는 아파트 지을 거야, 알지?
시청 옆 땅 말이야?
이번에는 규제 하나 때문에 수억 더 들 거야.
그냥 넘어가자고 하는 거야?
아니면 이 놈들을 기자들한테 넘기고 지금 당장 죽여버릴 거야.
알았어. 내가 가져갈게."
244,244,기타 괴롭힘 대화,"실례합니다. 장애인이신가요?
네. 네.
그럼 인터뷰 부탁드려요.
죄송해요. 정말 하고 싶지 않아요.
야, 돈 줄게. 10분만 하면 2만원 줄게.
아니. 정말 하고 싶지 않아요.
야, 뭐가 문제야? 그러지 마.
다들 장애인은 인터뷰 안 한다고 해.
그러지 마."
245,245,직장 내 괴롭힘 대화,"사장님, 말씀드릴 게 있어요.
네. 무슨 일이에요?

이번에 임신했어요.
뭐라고 했어!? 회사에 들어오실 때 분명히 말씀드렸잖아요?
하지만. 제가 스스로 임신하기로 결정한 게 아니에요. 그냥 그렇게 된 거예요.
그럼 회사를 그만둘 거라고요?
허? 아니요. 휴가를 갈 거예요.
지금 양심이 있어요? 이 시간이 얼마나 중요한지 모르세요?!
알겠어요. 김 사원에게 맡기겠어요. 몇 달만요.
그래서 회사에 오는 걸 반대하려고 했어요. 진짜요. 쯧쯧. 그냥 나가. 출근하세요!"
246,246,갈취 대화,"와, 최신 스마트폰이네. 멋지다.
누구세요?
이 사람들이 전화를 해야 하니까 스마트폰 좀 빌려줘.
아니요.
씨발. 스마트폰 좀 빌려줘.
며칠 전에 샀어.
알겠어, 지금 당장 전화를 해야 해.
집에 가야 돼.
스마트폰을 줘야 집에 갈 수 있어.
스마트폰을 보내줘."
247,247,기타 괴롭힘 대화,"임신했어.
뭐라고?????? 무슨 소리야? 갑자기.
이번엔 생리가 정말 늦어. 병원에서 돌아오는 길이야.
제정신이야? 이런 상황에서 임신해도 괜찮을까??
. 아니, 이게 그렇게 화낼 일인가? 그리고 이런 짓을 하는 사람이 나 혼자만은 아니야.
형, 솔직히 말해서, 결혼도 안 하고 하루 종일 같이 지내지도 않는데 어떻게 믿을 수 있어?
방금 한 말은 다 끝냈어? 미친 놈은 아니야? 지금 당장 네 자식이 임신했다고 말해야 해?
이성적으로 생각해. 안전하다고 했잖아. 누구랑 잤는지 알아? 내가 정말 너한테 관대한 거야?
물론, 네가 아기를 낳고 싶어하지 않는다고 생각했어. 개보다 더 심한 말을 할 줄은 상상도 못했어.
물론, 남의 자식이라는 것도 모르는 자식을 어떻게 키울 수 있어? 지금 당장 지워. 네 계좌로 돈 보낼게, 그러니까 그걸 알고 나서는 다시는 날 보지 마.
너는 정말 그렇게 살면 안 돼. 너는 정말 나쁜 놈이야."
248,248,갈취 대화,"야, 너희들 돈 많잖아
아니, 누가 그랬어
너희 가족이 대기업을 운영한다는 소문이 돌고 있어
맞아
요즘은 돈이 별로 없어서 너희 가족이 잘 지내니까 나한테 기부해
내가 왜 너한테 기부해야 하지?
부자들은 보통 가난한 사람들에게서 돈을 받아서 잘 사는 거야
그게 무슨 논리야?
대기업이 폭군이라는 걸 모르니? 너희들 때문에 우리 가족이 가난하고 이런 곤경에 처했어
솔직히 말해서 우리 가족은 대기업을 운영해. 잘못 들었어."
249,249,갈취 대화,"친구야, 내 소중한 친구야
뭐가 문제야?
방금 워크북 돈을 날렸어?
그래서.그래서?
왜 이런 일이 일어나는 거지?
난 모르겠어, 똑똑한 학생아
돈 좀 빌려줘
돈 없어
내가 쫓아다니면, 한 푼도 잃기 전에 돈 빌려줘. 갚을게
알았어."
250,250,협박 대화,"부인, 이 건물은 최근에 내진 등급 1을 받았습니다. 이 건물을 선택하면 후회하지 않으실 겁니다.
네? 부인, 매니저가 실수한 것 같습니다. 이 건물은 내진 등급 4를 받았습니다. 이전 건물로 착각한 것 같습니다.
아니요? 이 건물은 등급 1을 받았습니다. 황 매니저에게 말씀드릴 것이 있습니다.
네. 부인, 여기서 잠깐 기다려 주세요.
야, 미쳤어? 어떻게 내 말을 가로채서 아니라고 할 수 있어? 그들은 그걸 몰라. 그냥 무례하게 넘어가면 되는데 왜 다투는 거야?
하지만 이걸 그들에게 말해야 해. 나중에 서류에 나올 거야. 그리고 등급 4는 꽤 높아.
야, 만약 당신이 집주인이었다면 등급 4를 원하겠어? 그리고 내가 실수했다고 말하면 그가 나를 믿을까?
내가 실수했다고 생각해서 다시 한 번 말했어. 기분 나쁘셨다면 미안해. 하지만 제대로 말해야 해.
야, 그냥 쿨하게 말해. 죽고 싶어? 나야. 야, 너, 잠깐만. 야, 너, 나한테서 내려와서 여기로 와. 그냥 내리는 척해. 죽여버릴 거야. 왜 이러는 거야? 날 밀지 마. 말하지 않을 거야. 말하지 않을 테니까, 제발 날 밀지 마."
251,251,직장 내 괴롭힘 대화,"이게 당신이 가져온 보고서인가요?
당신이 말한 모든 것을 적었습니다. 내가 수정할 것이 있으면 알려주세요.
당신은 그저 매력적이기 위해 두뇌를 사용하고 있나요? 그것에 대해 생각하고 보고서를 쓰세요! 이것이 잘못되었을 때 책임을 질 건가요?
저는 최선을 다했습니다.
완성하려면 몇 번이나 수정해야 할 것 같아요? 내가 모든 것을 고쳐야 한다면, 내가 직접 보고서를 쓸 때 왜 당신에게 부탁해야 하나요!
팀장이 나와 의견이 다를 수도 있지만, 당신은 너무 많이 말하지 않나요?
뭐라고요? 내가 잘했다고 말하고 있는 건가요? 어디에 응답하고 계신가요?
저는 응답하지 않고, 솔직하게 말하고 있습니다. 노력하고 있습니다.
모르겠습니다. 제대로 수정하고 완벽하게 보고해 주세요.
죄송합니다. 보고해 드리겠습니다."
252,252,직장 내 괴롭힘 대화,"건설 프로젝트와 관련된 모든 실험을 마쳤고 보고서까지 썼어요.
아, 정말요? 보고서를 보여주세요.
여기 있습니다. 보시다시피 아직 공개되지 않았으므로 사회에 큰 관심사가 될 것 같아요.
음. 알겠습니다. 그럼 이 보고서를 제출해도 될까요?
아, 어렵네요. 저도 몇 밤 일한 결과도 받았는데, 괜찮으시다면 제 이름으로 제출해도 될까요?
야, 제출해도 되는지 정중하게 물어보세요.
아직 승진할 시간이 많고, 성과를 내기에는 아직 젊어요. 나중에 더 잘할 수 있을 테니 이 보고서 프로젝트를 제게 넘겨주세요.
정말 어렵네요. 공동 저자로 넘겨주는 건 어떨까요?
야, 그냥 넘겨줄 수 있나요? 제 지위가 손상될 테니까요?
제가 충분히 교육받지 못해서 모를 수도 있지만, 그렇게 큰 문제는 아니에요. 조금만 연구하면 다른 사람들도 이해할 수 있는 연구예요.
하지만 포기하기에는 너무 힘들어요. 다른 건 모르겠지만, 내가 이 프로젝트에 온 힘을 다했다는 건 알잖아. 네가 이런 식으로 결과를 훔치려 한다는 게 정말 짜증나. 짜증나? 다 말했니? 넌 누구고 뭐에 능숙해서 이런 걸 생각해내지도 못하니? 그냥 나가서 나가. 내가 공식적으로 이 프로젝트를 하도록 허락하지 않았어? 허락을 받고 다시 시작할 때까지 보고서는 보관할게. 어쨌든 요즘 젊은이들은 너무 뻔뻔해서 미래에 어떻게 살아남을 수 있겠어? 넌 내 상사니까 그냥 내버려둘게."
253,253,기타 괴롭힘 대화,"이 애도 틀렸어?
틀렸어?
바보야. 이렇게 대학 갈 거야?
열심히 공부해.
공부만 열심히 하면 돼? 바보야. 누구 닮았어?
부모님 욕하지 마.
뭐할 거야?
미안해.
이 세상에서 어떻게 살 거야? 넌 한심해.
미안해."
254,254,직장 내 괴롭힘 대화,"진지한 조언을 해주고 싶어. 들어볼 준비가 되었니?
네. 계속해.
여기는 직장이지 집이 아니야. 너무 느슨한 것 같지 않아?
어떤 면에서는.
너무 느슨한 것 같아.
아, 미안해. 내가 좀 서투르네.
군대 안 갔어? 군대 가면 보통 새 사람으로 돌아오잖아.
미안해.
이번에 내가 몇 개 오타 낸 것 같아?
미안해.
아니, 느슨한 게 문제가 아니야. 초등학교 안 갔어? 너? 기본적인 실수를 했어. 내 딸이 알아.
네, 고치려고 노력할게.
그럼 고치지 않을 거야? 쯧, 가."
255,255,직장 내 괴롭힘 대화,"매니저님, 육아휴가를 써야 할 것 같아요.
뭐라고요? 육아휴가? 진짜, 여자 직원을 그렇게 함부로 채용하면 안 돼요.
정말 죄송합니다. 회사에 방해가 되지 않도록 최선을 다할게요.
그럴 수 있나요? 공석이 하나뿐인데 어떻게 제대로 할 수 있을까요?
죄송합니다, 매니저님. 아이를 돌봐줄 사람이 없어요.
여자로 태어나서 아이를 낳고 싶어요. 일하지 않고도 급여를 받을 수 있다면 얼마나 좋을까요?
죄송합니다.
그럼 육아휴가? 좋아요. 하고 싶은 대로 하세요. 하지만 바로 승진할 것 같지는 않아요.
매니저님, 그게...
아, 그게 싫으면 그냥 회사를 나가세요!"
256,256,갈취 대화,"야, 나 만나?
아. 오. 맞아.
하, 정말 멋지다. 우리가 진지하게 사귀는 건 알았지만, 네가 개입했어? 정말 뻔뻔한 거야?
아니. 그때는 이미 사이가 나빴어.
아니, 뭐가 문제야? 난 다 알아. 네가 정말 기초를 다 놓았잖아. 내가 다 날려버릴 거야. 내가 정말 너를 때렸어?
아니. 그러지 마. 그냥 조용히 만나서 나중에 말해. 너하고 상관없는 일이니까 개입하지 마.
아, 웃기지 않아? 누가 누구에게 소리를 지르는 거야? 직장 동료나 동료에게 소문을 퍼뜨릴 거야?
그러지 마. 조용히 살자. 귀찮게 하지 않을 거야.
와, 이 남자 정말 미친 놈이야. 잠깐 즐기렴. 내가 확실히 못됐어. 나중에 말하지 마.
아니, 미안해. 제발 소문 퍼뜨리지 마. 제발. 이렇게 부탁하는 거야.
내 입으로? 어떻게 해야 하나요?
아니요, 돈을 달라고 하는 게 아니에요. 우리는 같은 직장을 다니거든요. 요즘 주말에 교대근무를 많이 해요. 대신 해 줄 수 있어요? 이번 주말은 좀 바빠요.
하. 알았어요. 하지만 아무에게도 말할 수 없어요?
알았어요. 걱정하지 마세요. 잊어버릴게요!"
257,257,갈취 대화,"이유가 있었어. 날 구해줘.
이유 없이 남겨진 사람은 없어.
맞아. 죽고 싶어서 미친 거야.
죽는 건 상관없는데, 부하들은 직장을 잃을 거야.
정말? 그럼 먼저 죽자. 아니면 500만 원을 먼저 줘.
내가 300만 원 밖에 없으니까 먼저 줄게.
알았어, 네 남편을 때려눕히고 남은 200만 원을 합의금으로 줄게.
정말 미안해. 네가 하고 싶은 대로 할게.
지금 이야기하자.
죽고 싶지 않으면 잘하자."
258,258,협박 대화,"어제 왜 전화 안했어?
어제는 바빴어. 왜 또 이러고 있어?
내가 분명히 말했잖아. 내가 전화하면 바로 전화 받아.
사람들은 바쁠 때는 주의를 기울이지 않아.
이런 일이 처음이야, 아니면 두 번째야? 오늘 저녁에 왜 바빴어?
아, 얘기하고 싶지 않아. 설명하는 데 지쳤어.
피곤한 건 너뿐이야? 남자 만났어?
뭐해? 나한테 말 걸지 마.
전화 돌려. 손목 부러지기 전에 돌려줘.
왜 그렇게 말하는 거야? 싫어."
259,259,기타 괴롭힘 대화,"야, 길동아.
선배!
오늘 좀 자란 것 같지 않아? 원래 엄청 컸잖아. 맞지?
맞지! 뽕이야?
허? 뭐라고 했어?
아니, 키 말이야. 키
다른 생각 났어. 길동아, 저런 모습 처음 봐
아니, 누가 오해할 거야.
아, 선배가 농담할 때 왜 그렇게 진지해? 우리 길동이 진지해?
아, 진지한 사람과는 안 놀아."
260,260,기타 괴롭힘 대화,"야, 저 돼지 봐.
와, 왜 이렇게 못생겼어?
야, 들려줘.
우리 보고 있니?
야, 방금 뭐라고 했어?
뭐라고 하는 거야, 돼지 같으니.
인정해.
네가 뭔데 날 돼지라고 부르니?
넌 누구야?
싸워. 싸워."
261,261,기타 괴롭힘 대화,"가위바위보 해서 서로 때리자
좋아! 가위바위보!
내가 이겼어! 뱅!
?내가 보자기고 넌 주먹이야?
응, 내가 이겼어
쟤야, 내가 이겼어
그냥 좀 싸우고 때려, 바보야
너무하잖아
뱅, 뱅, 뱅, 봐, 내가 이겼어
아, 때리지 마"
262,262,협박 대화,"인마, 언제나. 죽고 싶어?
조금만 더 시간을 줘.
못 해. 이 세상에 작별 인사를 하고 싶어하는 것 같아.
아, 아니야
이 애는 어디서부터 말을 끊었어? 이 세상에 작별 인사를 하고 편히 쉬게 해 줄게.
아니야. 이번에는 그냥 보내 줘. 내일까지 꼭 구해 줄게.
이게 끝. 산 채로 묻히고 싶어?
한 번만 더 믿어. 꼭 약속 지킬게.
하루만 기다릴게. 실망시키지 마.
알았어."
263,263,직장 내 괴롭힘 대화,"길동씨, 오늘 회식 가시나요? 이번에는 빼먹으면 안 돼요.
아, 사장님, 오늘 할 일이 있어요.
아니, 길동씨는 왜 회식 때마다 할 일이 있어요?

어제 말씀하셨으니까 이미 한 약속을 어길 수가 없어요.
길동씨는 항상 그래요. 저는 회식을 피해요. 회식이 일의 일부라는 걸 모르세요?
죄송해요.
죄송하면 오늘 회식에 와요. 약속이 중요한가요? 회사 일이 중요하거든요.
오늘은 부모님을 모시고 가기로 했어요.
계속 이러시면 저도 못 견뎌요. 제가 그러겠다고 했잖아요. 계속 이러시면 그냥 회사를 그만두세요.
죄송해요."
264,264,협박 대화,"다리 하나 부러지면 정신 차릴 수 있을 것 같아?
모두를 구하기 위해 하는 말이 아니냐?
전문가도 아니니까 제대로 해!
아, 선생님, 내가 원하는 대로 안 될 거야.
미친 놈, 이걸 못 하면 닌자야?
미안해.
이걸 못 하면 다음에는 다리 부러지는 걸로 끝나지 않을 거야.
그럼 어디서.
그렇게 하면 재미없다는 건 알아.
알겠어."
265,265,직장 내 괴롭힘 대화,"오늘은 테이블에 커피가 없나요?
아, 미리 말씀 안 하셨네요. 커피가 필요하시면 가져다 드릴게요.
아니, 괜찮아요. 정말 의무감이 없어요.
죄송해요. 지난번에는 커피를 남기지 않았어요. 그러지 말라고 하셨거든요.
어디서 대꾸하세요? 오늘 회의하는 동안 이미 화가 났거든요.
죄송해요. 커피 가져다 드릴게요.
괜찮아요. 가져오지 마세요.
다음에는 그러지 않을게요."
