,idx,class,conversation
640,640,직장 내 괴롭힘 대화,철수씨이서류아직안한거야?네복사물이많아서아직요복사는복사고아직안되면어떻게해요일이밀려서요.창고에물건옮겨놓으세요같이해주세요그렇게일하거면관두세요.일에과장님일을너무많이때려치우고집에가서애보세요정말너무하시네요
641,641,협박 대화,너가더짜증나뭐라고시비잖아죽고싶냐죽여봐못할줄아냐못죽이자나뭐라고죽여보던가
642,642,기타 괴롭힘 대화,야너흑인이냐?응?.아니왜?아니왜이렇게까매?무슨깜둥이도아.부모님께서조금어두운아니네부모님도깜둥이라고?좀지나치다.승우야니가부모님도까맣다매.지가말해놓고예민하기는그렇다고부모님한분이외국분이시거나그런건아니야.구라치고있네.너네엄마가흑인이냐흑인이냐?아니고서야이렇게개까맣다고?물감으로칠해도티도조심해!진짜거아니라고!
643,643,협박 대화,너신장이몇개냐우리형님이신장이하나가필요해네???너혈액형형님도오형인데말이지안됩니나제딸도이식이필요합니다머어디서딸을어???진짜입니다조금더크면이식할예정입니다어디서진짜입니다그래??우리형님이먼저야인간아준비하고딸오래보고말야제발이러지마세요
644,644,직장 내 괴롭힘 대화,직무시간에영화보나?앗죄송합니다.야현실과영화가알아?그딴허구의이야기가뭐가죄송합니다.할일이끝나고남는시간에보다보니죄송합니다.야미친것아일은당연이끝내야하는거고뭐해야겠냐잘모르겠습니다.14살인가?내자네보다더성숙한것같네아그러뭘해야당연히일끝내면다음해야지미친것아일은절대안끝나우린없나요요즘회사가편해졌긴하구나니들은일하는안돼이것들아내가죄송합니다.시끄러니넨때문에다휴게시간에영화금지야아아니그렇다고그렇게
645,645,협박 대화,알겠어?여기가자자소리지를때마다손가락하나씩없어진다.여기가어디지?날왜데리고온거지?마취를시작할거야뭐라고.?주사는별로아프진않을거야무슨하는거야네몸이아주거같더군.비싸게받겠어자.잘못했어.이.이거풀어주면내가두돈을줄게지금나한테협상하는건가?
646,646,협박 대화,지금내말이우스운가봐?이런짓을하는걸보면?아니우스우니까어깨로치고깔깔대며웃으며죄송합니다.나너네윗집에살거든.매번시끄럽게진짜내가아니요.한번더이딴눈에띄면진짜나칼들고너네집에다시는그러겠습니다.이번만집에서쥐죽은듯살라고안그럼아주칼부림너죽고죽일거야.죄송합니다.
647,647,협박 대화,당신이우리딸에게약먹으면살빠진다고했다면서?따님은체중감량할필요없어서다이어트처방을거부했습니다.그런데막무가내로원하셔서그게그거아니야?당신떄문에우리딸이왜때문인가요?따님은처방한약이외에도약들을먹었어요.당신이의사야?살인자.당신내가가만안둘거야죽여버리겠어!우리딸처럼당신도한번죽어봐무슨소리입니까오남용한당신딸때문이지.어서이병원내가다소문내고당신얼굴못들고다닐게할거야!너도이러면나도가만히안했습니다.어디해볼테면해보세요!좋아.한번해보시겠다?당신같이탓하면서비난하는사람들여럿봤습니다.저도생각이있어요!
648,648,기타 괴롭힘 대화,님롤존나못하네요것같은데요스킬못맞추는라고병신이말합니다.킬딸만미친놈이네니엄마할말없으니패드립하는수준니엄마교육수준보이네요
649,649,협박 대화,아이새끼대답안하는거절대안해아직도말할기운이있나봐?내가좀봐주면서때렸나?쿨럭야괜히피우다가지금보다더쳐맞는다?그래도싫어하어이가옆에야잘잡아라니네가알겠어그만해.그만하고싶으면내가묻는말에대답하면되지?그럴일은없어.내가여기서나가면니네가만안둘거야아진짜아직도살아서너는죽어도입만물에뜰것같다오늘해볼까?입만뜨는지?여기서
650,650,협박 대화,야보니까구토나올것같아저한테왜그러세요개그하다가망해서아프리카로병신같이돈벌고있네니개그진짜노잼인데개그맨은어떻게됫냐니앞가림이나잘해라훈수두지말고퇴물3류개그맨아니네집에찾아가서니따서거리한폭판에걸어놀거야!!좃밥아진짜죽고싶냐너나죽어라망한개그맨3류개그맨죽어라이런식으로계속하면명예회손으로고소하겠다
651,651,협박 대화,야우리헤어져.오빠어떻게나한테그럴수있어?나그동안보려고많이노력해봤는데우리안맞는것같아.오빠나정말죽는꼴그래?나칼로긋고죽을거야.또왜그래.저번에는먹는다하더니너무지친다.미안해.나이미유언장도써뒀어.오빠한테강간당해서정신적으로너무받아서자살한다고.야어떻게해주면좋겠니?오빠평생내있어줘.지금너네집앞으로갈게.사랑해자기
652,652,협박 대화,이러고도무사할줄알았어?죽여줄까?살려주세요.제가잘못했어요.이제야말이나오네.또지껄여봐.죄송합니다.늦었어.너랑네와이프도같이죽여버릴거야.봐주세요.존칭써가면서대접해주니까뭐라도된것같았어?아닙니다.손목을썰어줄까뽑아줄까.죄송합니다.살려만
653,653,협박 대화,니가족들은안녕하지?못보게아뇨시간을주시면해결하겠습니다.일처리를얼른해야지해결하겠습니다.그렇게얘기하지말고해결할꺼야3일만주십시요3일안돼!그럼2일만주십시요알았어그럼2일네꼭지킬께여어기면가족들못볼줄알아네.알겠습니다.
654,654,기타 괴롭힘 대화,저기요.마음에그런데연락처좀.아죄송해요.남자친구있어요.지가먼저꼬리쳐놓고서는.제가그꼬리쳤다고요?살살못생긴게관심있는해줬구만.뭐라그러셨어요지금?남자친구있으면그렇게야하게입고다니면거지금그거성추행이에요.아저씨.안가면신고할거에요.그렇게레깅스에짧은티입고다니면보라는거아니야?옷좀입고다녀.성추행하고계신거라고요.저기요여기좀해주세요.
655,655,기타 괴롭힘 대화,너지?내가방에냄새나는젖은양말넣어놓거.아니?나아닌데나를맞아나야.이유를그래.난잘못한게없는데너희집이부자라는게난재수없어그래서내가방에자꾸더러운양말진흙쓰레기를넣어놓는거니?돈자랑하는거야?학생이명품가방이나들고다니고.재수없어.어이가없네
656,656,협박 대화,나.대회에서.꼭거야.그래서희야!꼭같이입상하자!난너보다꼭위에올라갈거야.어.응!그래!그좋았지.너가나보다원래훨씬빠르잖아.참나.너정말재수없다.나놀리는거지?내가맨날어디서든니뒤에가려져서얼마나지내왔는지알아!?서희야.갑자기왜그래.우리내일.대회잖아.응?이러지말자.내가널이길수있는방법은니가대회에못나가는방법밖에없어.그게무슨소리야.너꼭잘할수있.어.서희야.그.그게뭐야.?망.망치잖아.!달리기를못하게방법밖없다고.!!!!!!!!!!!.몰라.내가얼마나고통속에비교속에살아왔는지.!!!!!꺼져버리라고.!!!!!!안.안돼.서희야.!!!!!!그.그거오.오지마.!꺄악.!!
657,657,갈취 대화,아안녕하세요?여긴지방경찰청입니다.일로그러시죠?지금귀하앞으로대포통장거래가신고가들어와서전화드립니다.대포통장이라니.그게무슨올해통장개설하신적하나있긴한데요.오늘내에그통장신분증사본을저한테제출해주셔야합니다.지금그통장문제로피해자가한둘이아니에요.제가만든게대포통장이라는얼른제출하셔야지그러면고소당해도할말
658,658,협박 대화,말로할때내가시키는대로해라나한테왜이래웃어주니까내가만만하냐???쳐맞고싶지?우리친구였잖아친구라고?미쳤네니랑내가왜친구야?니가시키는대로다했잖아제발그만해오냐오냐해주니까아주기어오르지그냥사지절단을내가뭘잘못했는데.입열지마빡치니깐.살고싶으면..알겠어
659,659,직장 내 괴롭힘 대화,에취컥컥오늘탁한가봐요.스으읍오늘따라숨이더잘안쉬어지네요.너제발회사에서기침적당히하면시끄러워죽겠어.제가때부터호흡기가안좋아서천식앓고있어서그래요.죄송해요.그리고너맨날들이마시는뭐냐네블라이저?그것도그만흔들어.정신이거안숨이너무막혀서호흡곤란와요.최대한적게쓰드록그거내놔봐호흡기인가그거줘봐네?여기요근데왜요???적게한다며.내가도와줄라고집에가기전에회사에서는하루에한번씩만그래야쓰는양도줄지.대리님.빨리막혀요빨리요야엄살마.안죽어적게쓰도록노력한다며.알아서잘조절해봐.그것도조절할수있어야그게사람이지
660,660,직장 내 괴롭힘 대화,야김대리너부르셨습니까?야넌회사다니는복장이그게뭐냐?집에사무직이면좀빨고다려입고맨날후줄근해가지고요즘일이많아서야근을많이했더니죄송합니다.죄송!?너정말죄송하긴한거야?부서망신은혼자다주고죄송합니다.일이너무많이몰리다보니.야헛소리집어치우고너이꼬라지로나오면그땐알아서해이제더이상안봐준다.그리고이거서류가져가서작업하고내일아침전까지책상위에팀장님지금50분인데지금주시면오늘도야근을해야하는데.이녀석봐라너직장다니기싫어?일하기싫으면때려치던가.너말고일할사람많으니까아닙니다.죄송합니다.하겠습니다.
661,661,직장 내 괴롭힘 대화,어이네부장님!무슨일이세요?아니무슨일은김대리요즘삶이행복한가봐?네?.왜요?아주많이어휴다리좀봐.코끼리다리인줄알겠어.아니다!네?.코끼리다리라구요?요즘엔자기관리열심히해야하는시댄데김대리도살좀빼야지!부장님.그래도말씀이너무심하세요심해.다한말이니까기분나빠하지말고외모발언김대리죄송한데요코끼리조금아닌것같아요다음부턴조심해주세요
662,662,갈취 대화,돈이리내안돼잠깐만쓰고돌려준다고시싫어싫어?맞을래?엄마한테혼나내놔맞기싫으면으으윽안돼우리친구잖아친구끼리돈거잖아제발.제발어서내놔
663,663,기타 괴롭힘 대화,왜이유는없어.그만해.그냥재미있잖아.나너무넌내장난감이야.이러지마.내가짖으라면짖고구르라고하며굴러.싶으면.이제그만해.그만해?나는심심한데.
664,664,직장 내 괴롭힘 대화,나대리.일로와봐.넵!그저번에네가그거내가생각했던비슷하더라고.그래서내이름으로냈다.불만없지?아.뭐야.표정이왜그래?자네만그런아이디어낼있다고생각하는건가?아.하.나대리이거웃기는아닙니다죄송합니다.그러니까네가승진도못있는거아냐!그렇다면죄송합니다.과장님.넌좋은대우받나나가봐!
